gene,log2FC,moderated_t,p_value,FDR_per_contrast,significant_per_contrast,FDR_pooled,significant_pooled
RDX,-1.2594186449864564,-5.2476919266087645,1.0951548710658301e-06,2.9833477078903394e-06,True,2.947870541545197e-06,True
C7orf29,0.6666242276422771,5.247009146318194,1.098230127633391e-06,2.991311894603656e-06,False,2.955747031895691e-06,False
HOXD4,-1.5116253116531158,-5.246015605348535,1.1027201626533378e-06,3.0031268619698693e-06,True,2.9671265150836463e-06,True
LOC100134868,1.060136585365854,5.245838393378579,1.1035229097049814e-06,3.0048980639853954e-06,True,2.9690850154790107e-06,True
PWWP2B,-0.5748855284552832,-5.245676648078426,1.1042560940966722e-06,3.0064793836236888e-06,False,2.970856100900448e-06,False
ZNF25,-0.6864181029810306,-5.243973602009515,1.1120049297314634e-06,3.027158643609119e-06,False,2.9907901698237802e-06,False
LOC153328,-1.5242218970189696,-5.2431744110340786,1.11565956326112e-06,3.0366882798494534e-06,True,3.0004159659814112e-06,True
POLR2H,0.3675641734417372,5.242946953216672,1.116701856462577e-06,3.039105797604474e-06,False,3.0030153958938014e-06,False
SLC6A18,-1.0535851490514907,-5.242540379673229,1.118567297266643e-06,3.043762536511412e-06,True,3.0079299088682605e-06,True
AS3MT,-1.3857439566395646,-5.2414410361201424,1.1236265940705782e-06,3.0571076759205024e-06,True,3.02081779836508e-06,True
SPTLC3,-1.282896964769649,-5.240519473986153,1.127884975322676e-06,3.068059285428156e-06,True,3.0318551312788794e-06,True
C1orf133,-1.3515981571815705,-5.240502626273531,1.127962972583881e-06,3.068059285428156e-06,True,3.031962023448195e-06,True
RPRD1B,0.47397604336042853,5.239608140860792,1.1321116242111314e-06,3.0789189393798804e-06,False,3.0430104476152236e-06,False
CBWD6,0.8621384281842817,5.239399294050718,1.1330824110120764e-06,3.0811341899004615e-06,False,3.0453101814112483e-06,False
KLK11,2.3333140921409194,5.23931426000844,1.1334779098379795e-06,3.081784693506819e-06,True,3.046269898393355e-06,True
SLC45A1,-1.0772376693766952,-5.238757708453815,1.136069805625453e-06,3.0884059232056705e-06,True,3.052675670096088e-06,True
GLDC,-1.9585835772357725,-5.238421880035772,1.1376365853591601e-06,3.0919417892699255e-06,True,3.0567213879492746e-06,True
CLSTN2,-1.4511750677506767,-5.2384117116798485,1.1376840579585487e-06,3.0919417892699255e-06,True,3.056745376485457e-06,True
SSSCA1,0.44263826558265684,5.238152745721742,1.1388937357998099e-06,3.094802875840189e-06,False,3.0597882249430217e-06,False
PABPC1L2A,-0.4050557723577236,-5.237878392178887,1.1401766653416444e-06,3.097862199026898e-06,False,3.062923690533985e-06,False
COQ4,-0.49869029810298393,-5.237104869387167,1.143801427059801e-06,3.1072825653146817e-06,False,3.0723488813016682e-06,False
METTL8,0.4918262872628709,5.236290263996501,1.147630897611649e-06,3.117256377534672e-06,False,3.082426359960517e-06,False
RMND1,0.3443002168021696,5.235818009851198,1.1498567141472172e-06,3.1228721116902797e-06,False,3.087881780458871e-06,False
ITPKB,-0.7404970731707277,-5.234974617675169,1.1538422854237249e-06,3.133264922687394e-06,False,3.0983749907981943e-06,False
IKZF3,-1.433499783197831,-5.233942206375426,1.1587395041038373e-06,3.146130114405572e-06,True,3.1112092914900703e-06,True
LPO,1.5759250948509482,5.233838176840206,1.1592340925524788e-06,3.147039689583547e-06,True,3.1124318812263187e-06,True
SNORA76,0.5681077506775067,5.233239839220443,1.1620827884180975e-06,3.1543389659469903e-06,False,3.119552279896717e-06,False
TCF4,-0.9623011382113837,-5.232186855063649,1.1671127129025093e-06,3.167556110437309e-06,False,3.1319946732546222e-06,False
HLA-DOA,-1.5723825474254758,-5.2321222431162395,1.1674220460136291e-06,3.1679596459871703e-06,True,3.132718774305987e-06,True
FGF18,1.430318970189702,5.231578032563447,1.170030669134228e-06,3.174601650430239e-06,True,3.1389753783836544e-06,True
SAMD13,-1.1614820054200568,-5.231378138082669,1.1709902768581161e-06,3.1767682294183585e-06,True,3.141337288274002e-06,True
SLC11A1,1.4198793495934972,5.230834686964315,1.1736030483568363e-06,3.183418447537388e-06,True,3.147920454132806e-06,True
NACC2,-0.7768047154471542,-5.229539895392407,1.1798510826607832e-06,3.1999261931055764e-06,False,3.1635023923768726e-06,False
CORO1A,-0.8997238482384837,-5.228839538188235,1.1832442212965504e-06,3.2086875748030765e-06,False,3.1722785573259515e-06,False
ANKRD34A,-0.7986906775067752,-5.228793710417806,1.1834665834444126e-06,3.208849309160431e-06,False,3.172767449831841e-06,False
TTR,-2.0550159349593473,-5.228692459475364,1.1839580108561927e-06,3.209466223801505e-06,True,3.173977624668363e-06,True
ZNF600,0.5417414634146347,5.228679770114833,1.184019613496752e-06,3.209466223801505e-06,False,3.174035474047474e-06,False
BCLAF1,0.30788612466124654,5.228447917100193,1.185145735524144e-06,3.212024355250675e-06,False,3.1767321506796024e-06,False
AKNAD1,1.2633918699186988,5.228418413912703,1.1852891091865701e-06,3.212024355250675e-06,True,3.1770090754362307e-06,True
PMS2L3,0.9019941463414654,5.226777856954436,1.1932883313272908e-06,3.2332571989247283e-06,False,3.1978014337032225e-06,False
DYNC1I1,-2.1006727913279133,-5.2250731984856245,1.2016560764311586e-06,3.25548259750274e-06,True,3.2197902991957495e-06,True
TPP1,-0.5132685636856298,-5.224390593780648,1.205022891646387e-06,3.2641554152838943e-06,False,3.2285933781251083e-06,False
MRPS12,0.5537767479674756,5.222346055618056,1.2151625120224618e-06,3.2911694461039617e-06,False,3.254880530058071e-06,False
PDPN,1.2352814634146343,5.220374532579417,1.2250190808942725e-06,3.3174095406804526e-06,True,3.280284751189877e-06,True
CLSTN1,-0.5491888346883478,-5.220094064703824,1.2264276133580397e-06,3.3207678889771444e-06,False,3.2838346765394687e-06,False
SYCE1,-0.8943107317073172,-5.219913094173933,1.2273373032095367e-06,3.322774796717746e-06,False,3.286159475125058e-06,False
APOBEC3D,-0.9778343089430903,-5.219340763106627,1.230218605117423e-06,3.3301181733583503e-06,False,3.293540485457839e-06,False
ENPP3,-2.900264119241193,-5.2186625612359485,1.2336414656447514e-06,3.338925295431581e-06,True,3.302035331156047e-06,True
EIF5AL1,0.49820021680216975,5.218114683927875,1.236413386771117e-06,3.345968435175851e-06,False,3.3092314284339067e-06,False
COX10,-0.380683306233065,-5.217183464191814,1.241138774512485e-06,3.3582953668202803e-06,False,3.3214304303819294e-06,False
NRP1,-1.0409728455284544,-5.2170166393696,1.2419871761618614e-06,3.3601299374278926e-06,True,3.3234765494108605e-06,True
ZNF35,0.46353132791327667,5.216627856961168,1.2439665648438866e-06,3.3650234099755063e-06,False,3.3285486354807872e-06,False
ST8SIA2,-1.0107379945799457,-5.215439693111907,1.250034957755343e-06,3.3809750880448997e-06,True,3.343770779162469e-06,True
TOM1,-0.5025791327913272,-5.214982712490838,1.2523766324719526e-06,3.3868441020771948e-06,False,3.3496956648079502e-06,False
NCOA5,0.39446032520325325,5.214082956629852,1.2569997434093687e-06,3.3988804250696217e-06,False,3.3617208259311564e-06,False
COL25A1,-0.9566122493224932,-5.214034540924267,1.2572489851355686e-06,3.3990882899469993e-06,False,3.362274010831292e-06,False
HLA-DPA1,-1.4306005962059611,-5.213681842048725,1.2590661219460767e-06,3.4035344653566323e-06,True,3.366906519247763e-06,True
HMX3,-1.5917290514905154,-5.21329070825689,1.261084284426738e-06,3.408522764377093e-06,True,3.3720759354028602e-06,True
LSM4,0.41736086720867327,5.212998625934915,1.2625934278250577e-06,3.412134082048806e-06,False,3.375769839190802e-06,False
KCND3,-1.6183913279132782,-5.212751057455537,1.263873958873492e-06,3.4151266742923074e-06,True,3.3789657295116276e-06,True
FDXR,0.7090130623306248,5.212295131410615,1.2662355313542587e-06,3.4210391393760764e-06,False,3.3850511572060723e-06,False
LOC441089,0.44181777777777675,5.212177648541049,1.266844759899197e-06,3.4222162555085156e-06,False,3.3865656589714126e-06,False
EVX1,2.0134882926829265,5.211637162961219,1.269651242243841e-06,3.4293278313996087e-06,True,3.393953622371846e-06,True
SLC25A24,-0.5107379945799444,-5.210679918203078,1.2746366917007618e-06,3.4423220433222436e-06,False,3.406361860105719e-06,False
LARS2,0.450875880758808,5.210269756089271,1.2767787245843163e-06,3.44763473213785e-06,False,3.411511454664239e-06,False
RNF135,-0.5375123577235765,-5.208843853079896,1.2842528113659273e-06,3.467341927729475e-06,False,3.4304417445034692e-06,False
CNOT10,0.2471096476964778,5.20805094399068,1.2884274693731265e-06,3.4779196128523813e-06,False,3.441245184937573e-06,False
BACH2,-1.4690507859078572,-5.208022255498973,1.2885787626238132e-06,3.4779196128523813e-06,True,3.4415333644670086e-06,True
RAB3IL1,-1.1837313821138213,-5.207999320443861,1.2886997267298352e-06,3.4779196128523813e-06,True,3.4416246212689966e-06,True
TCHP,0.3322177235772372,5.207926998511558,1.289081239951559e-06,3.4784731871708737e-06,False,3.4425275677908952e-06,False
BEST1,-0.8150150677506787,-5.207693858332739,1.290311855363037e-06,3.48131752466262e-06,False,3.4456979283331745e-06,False
RANBP17,1.3263291598915998,5.207603681070041,1.2907881584769727e-06,3.4821261949611355e-06,True,3.4468537989042304e-06,True
OLIG1,-0.8972501355013551,-5.207049586073783,1.2937185856967411e-06,3.489554166316473e-06,False,3.4539812388935615e-06,False
C20orf96,0.6234861788617891,5.206759433481769,1.2952557037629904e-06,3.4930092528463104e-06,False,3.457619440259196e-06,False
DCP1A,0.30875230352303795,5.206740930462262,1.295353786311616e-06,3.4930092528463104e-06,False,3.4577648749421522e-06,False
ZFPM1,0.7530817886178829,5.206443578930587,1.2969310125116965e-06,3.496784190146384e-06,False,3.461742015288195e-06,False
EIF3CL,0.37050628726287016,5.205906689845185,1.2997835660471557e-06,3.5039961616472875e-06,False,3.469005718577224e-06,False
LOC348926,0.5218874254742554,5.205398393272558,1.302489861103234e-06,3.51081192741331e-06,False,3.475877643938852e-06,False
MAP2K4,-0.5963123577235798,-5.205306094280741,1.302981874603175e-06,3.5116581340952045e-06,False,3.477073645047789e-06,False
C3orf54,-0.8641569647696468,-5.204871031129266,1.305303493343038e-06,3.5174343931025843e-06,False,3.482917406415541e-06,False
EHD4,-0.5323475880758792,-5.204817438773443,1.3055897570025386e-06,3.5177251001625988e-06,False,3.483564029652423e-06,False
SLC25A18,-0.6875747967479673,-5.204638822995868,1.3065442770832054e-06,3.519816003289728e-06,False,3.4859935857688163e-06,False
PHLDB2,-1.2954053658536617,-5.20286543649545,1.3160583488784802e-06,3.544962524229426e-06,True,3.5099610324351436e-06,True
HSD17B14,-1.0947283468834703,-5.20149426765998,1.3234609925927772e-06,3.5644155659559637e-06,True,3.5287546836760784e-06,True
GPR182,-0.8158482926829269,-5.201370616267075,1.324130558828388e-06,3.5657318885833415e-06,False,3.53030256639188e-06,False
FBXO4,0.4975680216802161,5.20088290554363,1.3267747217175481e-06,3.5723644882946546e-06,False,3.5368766187464597e-06,False
C9orf41,0.4424101355013548,5.200368457544676,1.329569441596505e-06,3.579400599083014e-06,False,3.5439693128653275e-06,False
PTK7,1.3046940379403775,5.198823897805901,1.3379948563175627e-06,3.6015913959298852e-06,True,3.564989386016933e-06,True
IPCEF1,-0.9831336043360404,-5.1986925771338575,1.338713601796106e-06,3.6030342878967123e-06,False,3.566784595223867e-06,False
C4orf7,-2.956111490514907,-5.198642944387373,1.3389853505432247e-06,3.6032738963854246e-06,True,3.5672689300057076e-06,True
TSG1,-0.8959496476964773,-5.198229134825674,1.3412531385652886e-06,3.6088841441543857e-06,False,3.572830570044058e-06,False
IMMT,-0.2552699728997272,-5.198174860429432,1.3415508555130245e-06,3.609192751803116e-06,False,3.573503595512726e-06,False
FAM83D,0.903242655826558,5.198047718141539,1.3422485353854085e-06,3.610577154249114e-06,False,3.5751218462485535e-06,False
CWC22,0.3306221138211338,5.1978862826573975,1.3431349070882303e-06,3.612468680821045e-06,False,3.5773625750369447e-06,False
VWDE,-1.785962872628726,-5.196979611328762,1.348123693346158e-06,3.6253919586507893e-06,True,3.5898059692808984e-06,True
DKFZp566F0947,-0.791348346883469,-5.196708402028345,1.349619490136114e-06,3.628803149393551e-06,False,3.5935476781410957e-06,False
C1orf159,0.45949609756097143,5.196682904854384,1.3497601978094168e-06,3.628803149393551e-06,False,3.5938016695342616e-06,False
TNFSF13,-0.8406658536585372,-5.196443637062008,1.3510813108534014e-06,3.6318597941697216e-06,False,3.5969569046568465e-06,False
KIAA1875,1.5015749593495946,5.195537813805757,1.3560942688417352e-06,3.6448383510370748e-06,True,3.6094546029946286e-06,True
BEST3,1.5480888346883468,5.1954552221449655,1.3565522473258548e-06,3.645572406277713e-06,True,3.610552403743106e-06,True
NCRNA00120,0.5646317073170728,5.195331645703352,1.3572377728508523e-06,3.646917683692439e-06,False,3.6122557417915895e-06,False
XPNPEP2,-2.790994092140922,-5.194681212351621,1.3608515644715234e-06,3.6561298162640928e-06,True,3.621266105256348e-06,True
ZNHIT3,0.3827807046070486,5.194562300173417,1.3615132546546233e-06,3.6574092605624807e-06,False,3.622783758795136e-06,False
GJC3,1.1291134417344169,5.1934817860033355,1.3675402490252242e-06,3.6730991161505616e-06,True,3.6383323909251336e-06,True
ATP5G1,-0.5494451490514951,-5.193193232202298,1.3691541827521684e-06,3.6769331994924096e-06,False,3.6422596796141677e-06,False
CD226,-1.1210599457994572,-5.192031791229471,1.3756691984861756e-06,3.6939265514906567e-06,True,3.6591001213063114e-06,True
DSC3,2.446572411924119,5.191975354821407,1.3759865457496837e-06,3.6942756544838345e-06,True,3.6598214725024456e-06,True
IL1RN,1.5200147967479651,5.190535785344286,1.3841056375938159e-06,3.7155680878505376e-06,True,3.680428966058878e-06,True
SCHIP1,-1.310634363143631,-5.188213391307614,1.3973027043128586e-06,3.750484460194579e-06,True,3.7147735052908795e-06,True
ZNF84,0.62520780487805,5.187784801567425,1.3997515957472205e-06,3.75654619871192e-06,False,3.720800507483808e-06,False
NDUFA10,-0.3387884010840132,-5.1872236294108545,1.4029643898909845e-06,3.764656112212575e-06,False,3.729200200298798e-06,False
ASB11,-0.4500467750677507,-5.186262505404218,1.4084837337928018e-06,3.7789522762440885e-06,False,3.743243767583926e-06,False
ITGAM,-1.5642684552845534,-5.186228593910177,1.408678861143282e-06,3.77896165715488e-06,True,3.7436368889818315e-06,True
ALOXE3,1.081877669376694,5.185230284652722,1.4144350134655651e-06,3.793887168871184e-06,True,3.7584303671594294e-06,True
CEL,3.136652195121954,5.18438535641955,1.419324758504157e-06,3.806485004447433e-06,True,3.7705390140832663e-06,True
ALPPL2,-2.0368137127371275,-5.183607105601655,1.4238432574205003e-06,3.818083904858889e-06,True,3.7817826273184862e-06,True
LOC440356,0.8104189701897018,5.183549985569973,1.4241754481981298e-06,3.818455450505386e-06,False,3.7825382545934053e-06,False
SIGLEC5,-1.5047740379403818,-5.183206639852157,1.4261738287849123e-06,3.823293624746937e-06,True,3.7877189992618447e-06,True
POU3F4,-1.0620590243902437,-5.182966380967559,1.4275738424323517e-06,3.8265265968147305e-06,True,3.791183309900717e-06,True
CNIH2,-0.9163241192411924,-5.18279235822152,1.4285887306079725e-06,3.8287265245432475e-06,False,3.7936244539289665e-06,False
ATG9A,-0.3769263956639559,-5.1825364003625705,1.4300827410543306e-06,3.832209764042859e-06,False,3.7974646474660183e-06,False
DIRC1,0.6506443902439026,5.1814841955648605,1.436240468085204e-06,3.8481877759022045e-06,False,3.813305235562926e-06,False
FRMD5,1.4709489430894322,5.181177287958469,1.438041437482202e-06,3.852489763231765e-06,True,3.817959094679898e-06,True
TMBIM6,-0.34503907859078886,-5.180802561781113,1.440243369485888e-06,3.857864608294174e-06,False,3.8235491488252836e-06,False
SPDYE3,0.527608509485094,5.180465352500603,1.442227667133588e-06,3.862655112844541e-06,False,3.828304422090041e-06,False
NUDCD3,0.4164149051490522,5.180264586856614,1.4434103361676283e-06,3.865297641122437e-06,False,3.831315503545791e-06,False
HTATSF1,0.4518882926829306,5.179753051684535,1.4464279739277113e-06,3.872852633517239e-06,False,3.8388114201118845e-06,False
SNORD17,0.771628075880759,5.1792311995144065,1.4495128322626872e-06,3.880585535191446e-06,False,3.846355004007232e-06,False
YAF2,0.3939255826558279,5.178231273470308,1.4554417492722002e-06,3.895681347183441e-06,False,3.861570842565492e-06,False
SNRNP200,0.41042005420054295,5.1782136156594465,1.4555466615642796e-06,3.895681347183441e-06,False,3.861719997614454e-06,False
WDR27,0.8782436856368561,5.177542049790924,1.4595422047445102e-06,3.90584506412834e-06,False,3.872061519588487e-06,False
POLR2G,0.42944780487804657,5.177468496276107,1.4599804694820617e-06,3.906487769089044e-06,False,3.873094639452914e-06,False
KRT18,0.7121040108401075,5.176673080050256,1.4647281455281878e-06,3.9186594803711654e-06,False,3.884909727523993e-06,False
LPAR2,0.5783066666666716,5.1761526265363855,1.4678427952361607e-06,3.9264595662041626e-06,False,3.892649981052986e-06,False
FAM83B,-0.8554325203252011,-5.175818733327211,1.4698443865355664e-06,3.931280523868353e-06,False,3.8976974262628425e-06,False
AHR,0.5154446612466099,5.175707035135412,1.4705145799948177e-06,3.932539668768349e-06,False,3.8993442422144995e-06,False
TCERG1L,-0.6104923035230352,-5.174502950970882,1.4777581356205773e-06,3.951374974161056e-06,False,3.916980219501129e-06,False
GNE,-1.4223069918699167,-5.1725325430436895,1.4896871096312232e-06,3.9827318061181835e-06,True,3.946884489582872e-06,True
ZNF860,0.8584539295392952,5.172137747821787,1.492088525649012e-06,3.988611322461504e-06,False,3.952850791316828e-06,False
CHML,0.570899024390247,5.171642042109584,1.4951091107933875e-06,3.996144167097534e-06,False,3.960720634766128e-06,False
SS18L2,0.41085626016260246,5.171257835231295,1.497454390662927e-06,4.001870251236335e-06,False,3.966536056552749e-06,False
C20orf103,-1.2997281300813004,-5.171160927843425,1.4980465018148388e-06,4.002910164741006e-06,True,3.967839410170802e-06,True
EIF4B,0.3690617886178824,5.170945482156,1.4993637111370975e-06,4.005887059155069e-06,False,3.971063011322059e-06,False
MS4A3,-0.6369155555555557,-5.169716588674487,1.5068987063340057e-06,4.025473108765455e-06,False,3.990486359472134e-06,False
KCNQ1OT1,1.1058230894308938,5.168849193319798,1.5122394486611514e-06,4.0391930011645545e-06,True,4.003559914425771e-06,True
ITIH3,-1.4155824932249326,-5.16873447595483,1.5129471731483558e-06,4.04053605829978e-06,True,4.005299860440553e-06,True
GPR171,-1.1707665582655817,-5.168205481953501,1.5162148827908274e-06,4.048714622699407e-06,True,4.01301288471928e-06,True
AK3,-0.4574891598915958,-5.167308643971691,1.5217706217532404e-06,4.062999818707542e-06,False,4.0265079870385355e-06,False
ERI3,0.3599346883468808,5.166338034409242,1.5278057957015393e-06,4.078413442596391e-06,False,4.04193724387226e-06,False
SRCIN1,1.2777312195121944,5.166313712399335,1.5279573282911833e-06,4.078413442596391e-06,True,4.0422032879475594e-06,True
ALG1,0.3613125203252032,5.165739803628214,1.5315372010627152e-06,4.087415564346562e-06,False,4.051403522234817e-06,False
C21orf34,-1.2259768563685642,-5.165421715082517,1.5335248748732703e-06,4.091911017753371e-06,True,4.055985081275007e-06,True
HCG27,-0.9550185907859094,-5.1654038429143885,1.5336366294226756e-06,4.091911017753371e-06,False,4.0561453813485365e-06,False
SORT1,-0.5358248780487784,-5.165034926151299,1.5359452433889176e-06,4.097516260772383e-06,False,4.06184479064008e-06,False
C2orf29,0.24646558265582996,5.164998247464009,1.5361749576054747e-06,4.097574755035839e-06,False,4.062181355049835e-06,False
ZNF623,0.555245203252035,5.164843673288015,1.5371434063398154e-06,4.099603458617955e-06,False,4.0644712155365675e-06,False
AP4S1,-0.7168946883468807,-5.163547387756818,1.545288517890316e-06,4.1207693810408424e-06,False,4.085327220147802e-06,False
STX5,-0.33919533875338814,-5.163115010767194,1.5480147016742752e-06,4.1274810596290845e-06,False,4.0922616721082945e-06,False
EDEM3,-0.51770330623307,-5.161289886531301,1.559574230510152e-06,4.157740141362741e-06,False,4.12172075770244e-06,False
ATP6V1G1,0.3996726829268322,5.159072650379893,1.5737308286488225e-06,4.194913752494563e-06,False,4.157585170252148e-06,False
ZSWIM7,-0.5115414092140957,-5.157964269032961,1.5808546501516483e-06,4.213129397193931e-06,False,4.175735175552954e-06,False
PCDH15,-0.6992995663956636,-5.1579429840725215,1.5809917616244975e-06,4.213129397193931e-06,False,4.1759582555245525e-06,False
HNF1A,0.589992140921412,5.157022426018544,1.5869328673053807e-06,4.228390236895298e-06,False,4.191092450672236e-06,False
ABCB4,-1.2671649864498642,-5.1563968167725305,1.5909828841585333e-06,4.238608818644458e-06,True,4.200809277353365e-06,True
FBXO17,-1.5316067750677513,-5.156202369680561,1.5922437372099953e-06,4.2413949071702155e-06,True,4.203998446387717e-06,True
CLGN,-1.688626666666666,-5.155920401735622,1.5940738376076637e-06,4.2456963908188984e-06,True,4.208690335840402e-06,True
RRN3P3,-0.5248517073170733,-5.15524831010875,1.5984443170860932e-06,4.256761908566882e-06,False,4.219386483446911e-06,False
HIPK3,-0.6043514905149063,-5.154655755846172,1.6023072986286593e-06,4.2664731203020744e-06,False,4.228879726119781e-06,False
TFAP2B,-0.7185317615176152,-5.154613696850939,1.6025818364757918e-06,4.266609612072207e-06,False,4.229463541544683e-06,False
HSPA7,-1.0972408130081286,-5.1545816152701525,1.6027912782064353e-06,4.266609612072207e-06,True,4.229875525021069e-06,True
PGAM2,-0.8649676964769655,-5.154073652540035,1.6061110366586973e-06,4.2748697048062506e-06,False,4.237931447385837e-06,False
FKBP5,-0.8479589159891656,-5.153368948402407,1.6107277229295406e-06,4.286579041318562e-06,False,4.249547601024794e-06,False
HIF1AN,-0.38309040650406523,-5.151869580285659,1.6205936623078576e-06,4.312253005088511e-06,False,4.2742969201696935e-06,False
LOC606724,-0.8994163143631413,-5.151667838671765,1.6219256372724518e-06,4.314732399180011e-06,False,4.277481873970328e-06,False
CNTNAP4,-0.9706702439024391,-5.151662175004334,1.6219630464057515e-06,4.314732399180011e-06,False,4.277481873970328e-06,False
RARG,0.7701631436314411,5.151537674590184,1.622785598201403e-06,4.316338278463943e-06,False,4.279508814836528e-06,False
TAF13,-0.4408237940379376,-5.151452205852663,1.6233505108540636e-06,4.317258539992196e-06,False,4.280856213639167e-06,False
GULP1,-1.3248267208672067,-5.15085563666602,1.627298942837838e-06,4.3271757217856215e-06,True,4.29069772127579e-06,True
GXYLT1,0.4709009756097533,5.150513585557131,1.6295670644433294e-06,4.332622692574147e-06,False,4.296392382679404e-06,False
AKR7A3,-1.1124661788617907,-5.14973207791863,1.6347608032575783e-06,4.345845651151178e-06,True,4.3092262171028415e-06,True
TOP1,0.48453994579945814,5.1495486200224,1.6359823704845787e-06,4.348506853478352e-06,False,4.312159600788016e-06,False
LECT1,-0.5311060162601624,-5.149216110612324,1.6381986829053219e-06,4.3538110548373245e-06,False,4.317570898940633e-06,False
ANKS4B,-0.7649166395663993,-5.1488997227188875,1.6403102644138478e-06,4.358835522738321e-06,False,4.322848770738927e-06,False
SF3B4,0.24355078590785695,5.147814367300931,1.6475741999743911e-06,4.3775482650895975e-06,False,4.341414950650223e-06,False
VPS26B,-0.24720617886178786,-5.146821166585806,1.6542489281115458e-06,4.3946906725528335e-06,False,4.358279027107339e-06,False
ETFB,-0.4404293766937677,-5.146024188322772,1.6596240724393431e-06,4.408376442417005e-06,False,4.371714191215361e-06,False
WNT5A,1.0441556097561024,5.145698925415641,1.661822680870489e-06,4.41362198879004e-06,True,4.3772148891906895e-06,True
SREBF2,-0.485307100271001,-5.145229729904266,1.6649992167846082e-06,4.42146304268684e-06,False,4.385144893490305e-06,False
TRUB2,0.41163544715446854,5.144768692457853,1.6681263037186896e-06,4.429170689286732e-06,False,4.392943095905791e-06,False
THG1L,0.4826783197831972,5.143737720241814,1.6751398901093216e-06,4.447060466669575e-06,False,4.410973664217207e-06,False
LGALS7,1.1984551761517612,5.143712030722024,1.6753150206332797e-06,4.447060466669575e-06,True,4.411288345716901e-06,True
SPAST,0.3123552303523063,5.1433318510883845,1.6779088739402614e-06,4.45334629799488e-06,False,4.417384899875792e-06,False
SLC19A1,0.6438093766937705,5.142904534762502,1.6808290141035401e-06,4.460496320565443e-06,False,4.424485150677702e-06,False
WASF2,-0.4099350135501325,-5.141924968006855,1.687541816711129e-06,4.4777078344380335e-06,False,4.441123522680672e-06,False
RUNDC2A,-0.7217132791327909,-5.140867699226143,1.6948165112764624e-06,4.496405435540406e-06,False,4.459232560640608e-06,False
IPO13,-0.3055405420054189,-5.14081696823712,1.6951663431817098e-06,4.496728583204643e-06,False,4.46000503217047e-06,False
TBX3,1.0359826558265564,5.13978448415456,1.7023015296757613e-06,4.515048576355886e-06,True,4.4778864438571906e-06,True
NAP1L5,-0.7990658536585373,-5.139290393477613,1.7057264211900522e-06,4.523524075560493e-06,False,4.486151563892677e-06,False
SSR1,0.33006899728997396,5.139248698026703,1.7060157498625236e-06,4.523562316896958e-06,False,4.4865123305100195e-06,False
MAVS,-0.6076248238482407,-5.139222203857006,1.706199620338721e-06,4.523562316896958e-06,False,4.4868008983434e-06,False
RBBP7,0.5329850948509502,5.138984731460333,1.7078485525239923e-06,4.527325373810073e-06,False,4.490839272169591e-06,False
ZNF16,0.4383449864498621,5.137666478595787,1.7170304467748231e-06,4.551053818602086e-06,False,4.513935641153305e-06,False
MITD1,0.44957154471544225,5.135581508387935,1.731651295871609e-06,4.589190102753411e-06,False,4.551165717763707e-06,False
RPL10,0.5551003252032487,5.1341830539261215,1.7415260790554102e-06,4.614739892363974e-06,False,4.576208885798882e-06,False
MMD2,-0.586201517615176,-5.133418597496717,1.7469473176016127e-06,4.628483286726294e-06,False,4.589693890179834e-06,False
SLC35C1,-0.46193420054200196,-5.132071363521458,1.756541581473794e-06,4.653277805838691e-06,False,4.6138306033783035e-06,False
MAP3K10,0.515665311653116,5.132004413421047,1.757019704623007e-06,4.653919217617957e-06,False,4.614933615587153e-06,False
CWF19L1,0.37207463414634034,5.131909910113006,1.757694815143962e-06,4.655082158828758e-06,False,4.616553938536688e-06,False
CTDP1,-0.565823252032521,-5.131870171925098,1.7579787716109493e-06,4.655208993711282e-06,False,4.617146829072188e-06,False
SRD5A3,0.7557994037940414,5.131426808400022,1.7611499494672575e-06,4.662980263627056e-06,False,4.625169241731013e-06,False
HIST1H3J,0.6184697560975614,5.131048079065137,1.763863256547368e-06,4.669537309587072e-06,False,4.631988201504437e-06,False
TMEM125,-0.6557087804878048,-5.130972577056173,1.764404659241542e-06,4.670343608086336e-06,False,4.633256526373883e-06,False
PNKP,0.48043457994579875,5.130677446408825,1.7665225133385175e-06,4.675321965244338e-06,False,4.6386643289228106e-06,False
C16orf70,0.28295642276422583,5.130289496705592,1.7693102166204044e-06,4.6820715877287134e-06,False,4.645676834051735e-06,False
GCET2,-1.1142234146341492,-5.128636490409306,1.7812365572450961e-06,4.712999451076519e-06,True,4.675908107771106e-06,True
RENBP,-1.1785678048780515,-5.128555541609432,1.7818226120118264e-06,4.713917615893911e-06,True,4.677291728939322e-06,True
PER1,-1.1952258536585383,-5.12752057638514,1.789332205797159e-06,4.7331497113775955e-06,True,4.696071789010752e-06,True
TRUB1,0.4685089430894287,5.12635515083421,1.7978254425290463e-06,4.754978235873497e-06,False,4.7172693519826455e-06,False
RNF144A,-0.9256156639566395,-5.126111128810086,1.799608777597891e-06,4.759056603758939e-06,False,4.721479951653262e-06,False
CIAO1,0.20985387533875333,5.126054534794803,1.8000226187501243e-06,4.759512743597808e-06,False,4.7224094798650215e-06,False
KRT25,-0.6273945799457995,-5.125847438034663,1.8015377975736391e-06,4.762880462280757e-06,False,4.726228241052628e-06,False
FAM50A,0.45746981029810385,5.125774603339216,1.802070973211602e-06,4.763651419803323e-06,False,4.727470607329569e-06,False
